	MF1	MF3	MF6
SLC25A36	-0.00187732176876	-0.00801146621179	-0.00168785060203
SLC25A37	0.0232879837335	0.0104459940231	-0.00300965125976
SLC25A38	0.0123453775364	0.012859464939	0.00233987803956
SLC25A39	0.0158200994372	0.0149747636701	-0.00816742237752
SLC25A4	-0.00338536516619	0.00310788500616	0.00298893011472
SLC25A40	-0.00709052511329	-0.0135549863186	-0.00694653352484
SLC25A42	0.00133645855173	0.00485869222755	-0.00522441059832
SLC25A43	-0.00106985713797	-0.0130404218275	0.00170812067776
SLC25A44	0.0015919667557	0.00263830806141	-0.000880045981025
SLC25A45	-0.000210111393844	0.0054827337835	-0.00723152990919
SLC25A46	-0.000418720968053	0.00550212126364	0.00324533544272
SLC25A5	-0.0038524340694	-0.000960603228055	-0.000710587936306
SLC25A6	-0.00215895221829	0.00170279744973	-0.000712036745659
SLC26A11	-0.0126324917131	0.00747811993673	-0.0224701528794
SLC26A2	0.000494226175028	0.000328993249594	-0.00765293680887
SLC26A6	-0.00136143047708	0.000913384460151	-0.00766232691489
SLC26A8	-0.0068933253593	-0.00944628252061	-0.0122820774713
SLC27A1	-0.00475654081742	-0.00235482077354	-0.00115941546388
SLC27A2	0.0175140019418	-0.00240891450745	0.00573214209693
SLC27A3	-0.000974959340256	-0.00213029960315	-0.00103439079206
SLC27A5	0.00292118623786	-1.6888888272e-05	0.0032257793478
SLC29A1	-0.00150446144777	0.00469531986845	0.00651426158463
SLC29A2	0.0137296816287	0.00480513025456	-0.000783114029902
SLC29A3	-0.0127068041832	-0.020671933384	-0.00369299028876
SLC2A1	0.0282363173415	0.0218269363404	0.00316884207196
SLC2A10	0.0032032768528	-0.0124751061195	-0.00667676233753
SLC2A11	-0.00240129169147	-0.00285335056548	0.0050365524109
SLC2A14	0.00324408603657	0.00693960168724	0.0159428276611
SLC2A3	0.00132302486769	-0.000338107130084	0.00647131856643
SLC2A4RG	-0.00795635003405	0.00285953043742	-0.00315494691128
SLC2A5	-0.00774371095687	-0.00765205972767	-0.013693360809
SLC2A6	0.00192303361151	-0.00343566269095	0.0048189768032
SLC2A8	0.00713899386073	-0.00710440225716	-0.00364877235389
SLC30A1	0.0068505516023	0.00771082242163	-0.00224043218049
SLC30A3	0.0147825656655	0.0158431451269	0.000665676963208
SLC30A5	0.00350452156239	-0.00191551469106	0.00449224762288
SLC30A7	-0.0034394326254	-0.00372345081058	-0.0077864441871
SLC30A9	-0.000337612133074	-0.000562519387441	0.000914690835126
SLC31A1	-0.00696678241157	-0.00491583457514	0.000709511600907
SLC31A2	-0.00211380048558	-0.0079876942808	0.00974674275223
SLC33A1	-0.00573526256143	-0.00551726305152	-0.0092932392222
SLC34A2	-0.00479803855643	0.00561579297445	-0.00190733431739
SLC35A1	-0.0112002855461	-0.00577136259831	-0.00346016573085
SLC35A2	0.00367426010598	0.00208942680728	-3.08600762626e-05
SLC35A3	0.00148785935059	-0.00273583106319	0.00112798405724
SLC35A4	-0.00423404639792	0.00294058537398	0.00613175555006
SLC35A5	-0.0130556698481	0.000807993637557	-0.00348045921947
SLC35B1	0.000291097865897	0.000521729519341	0.00289555944252
SLC35B2	-0.000227720861588	0.00387640772514	0.00848037612106
SLC35B3	-0.00833216458721	-0.0066670749528	-6.90141925349e-05
SLC35B4	0.00297134649783	-0.00508198513561	0.00609276709306
SLC35C1	-0.0117741380271	-0.00237595455898	0.000116163076359
SLC35C2	-0.00100367625113	0.00287026763229	-0.00177989248368
SLC35D2	0.000412332360644	0.000361997721014	0.00470163321327
SLC35E1	-0.0013202265799	-0.0102050731535	-0.00928930031275
SLC35E3	-0.0108717115743	-0.0120260895472	-0.00489739586624
SLC35F2	-0.00581447290386	-0.000511649575758	-0.00111431125359
SLC35F5	-0.00247987554487	-0.00664589969957	-0.00474838533766
SLC36A1	0.00228513666622	-0.00184411013546	-0.00874880388229
SLC36A4	-0.0113793211615	-0.00885473140386	-0.00450016577294
SLC37A1	0.0134678107847	0.00729403217027	0.0195806125129
SLC37A3	-0.00612307314298	0.00551588374977	-0.00437537559655
SLC37A4	-0.00315787086817	0.00341238602562	0.00011273560965
SLC38A1	-0.00380923713964	-0.00815169098536	-0.0139620575753
SLC38A10	-0.0016816808561	0.00444321997251	0.0086458294889
SLC38A11	-0.00662376858931	0.00550996888455	0.00248464881063
SLC38A2	0.00862845330717	0.00268495024414	0.000756304538152
SLC38A5	0.0129271910517	0.0109523899807	0.006518511127
SLC38A6	0.00224576239477	0.00940165356282	0.0138253425376
SLC38A7	-0.00424513156823	-0.00691436760424	-0.0034288234306
SLC38A9	0.000125096105873	0.00503302055488	0.00147484767614
SLC39A1	0.00295637631565	-5.80877978771e-05	0.0141473697313
SLC39A10	-0.00474713032279	0.00596341836247	-0.00258780800135
SLC39A11	-0.00282315476359	-0.00452070136409	0.00211936402287
SLC39A14	0.00460422399994	-0.0115609032204	0.01117616472
SLC39A3	0.00301409223481	-0.00635675761628	0.00431420841496
SLC39A6	-0.00706293825779	0.00152858793039	-0.00713318602243
SLC39A7	0.0116920410219	0.0128702359392	0.0063690923414
SLC39A8	0.00858760041078	0.000484419358139	-0.00512551695644
SLC39A9	-0.0102384661761	-0.00371679197718	-0.0175092392159
SLC3A2	0.0045009672467	0.000242280587208	0.00279311052424
SLC40A1	0.012457145792	0.0015486650293	-0.00244352748584
SLC41A1	0.00395688182336	0.00468209644911	0.00387421143444
SLC41A3	-0.00547405110631	0.00162890437986	-0.00419780283273
SLC43A1	0.0125556992183	0.00909180954661	0.0174313379153
SLC43A2	0.0137907912766	0.0148040923889	0.0235064919117
SLC43A3	0.00044672718405	0.000740672518314	0.00653210629078
SLC44A1	-0.00471989687065	-0.0076625778293	-0.00304721877469
SLC44A2	0.000823750224243	0.00814075922514	0.00505565102732
SLC44A4	0.00362931256875	-0.00633156214853	-0.00504770082924
SLC45A3	0.00627064115694	-0.0264961960439	0.00241691589503
SLC45A4	0.0111144831218	-0.000662740414517	0.000801989722593
SLC46A2	-0.01341828006	-0.018282631424	-0.0156843271001
SLC46A3	-0.0147812011441	-0.00268552160518	-0.00566268677586
SLC48A1	0.00591761364508	0.00555468308497	0.0027308300566
SLC4A1	0.0117686925474	0.013496625571	0.00128241329385
SLC4A1AP	-0.00290028606214	-0.00284142285882	-0.00104587067879
SLC4A2	-0.00505312396384	0.004268113491	0.0069617689466
SLC4A5	0.00299270492843	-0.00694112923242	-0.00656405256324
SLC4A7	0.0028668324833	0.011199167933	0.00119205176762
SLC5A10	0.00686409278777	0.00837796152704	0.00796301322376
SLC5A6	0.0112165295033	0.00264796171472	0.0017583162586
SLC5A8	-0.000456510391015	-0.0130598282361	-0.0120721151936
SLC6A10P	0.0190674364272	0.0235305631408	0.00516536510995
SLC6A12	0.00746514239479	-0.00833306653199	0.0164400736481
SLC6A16	-0.00892821455875	0.00962571246255	-0.00405820437639
SLC6A8	0.0165892841313	0.0275925960536	0.00656114547895
SLC6A9	0.0242581012778	0.0161739443878	0.0101990743946
SLC7A1	0.0110651543991	0.00599022587841	0.00157819632172
SLC7A5	0.0301203210359	0.0177508618196	0.0109183879982
SLC7A6	-0.00639156619978	0.00655498527611	-0.0136135009793
SLC7A6OS	-0.0037612469837	-0.00467536341146	0.00424122233689
SLC7A7	-0.00914243447884	-0.00838080445934	0.00480776648702
SLC9A1	-0.00183289495094	-0.00522004375457	-0.0019595618517
SLC9A2	-0.0107293146775	-0.00865847085935	-0.00698942832843
SLC9A3R1	-0.00173957812872	-0.00312320144235	-0.00495555308474
SLC9A4	0.00343486920826	0.0125348339762	0.00321366630239
SLC9A6	-0.0012038435345	0.00273224393164	-5.02525883657e-06
SLC9A7	-0.00915123605807	-0.0187631215026	-0.00706062510723
SLC9A8	0.00224147726828	0.000373069610063	0.00109950083299
SLC9A9	0.004309171496	0.0104293925223	0.0150572785044
SLCO3A1	-0.00346855957232	-0.0073562401718	0.000625879783604
SLCO4A1	0.00936436070744	-0.00275613753336	-0.00717118574837
SLCO4C1	-0.00760093924068	-0.0228215880401	-0.017194862191
SLFN11	-0.003003982132	-0.00660178637704	-0.00301474545124
SLFN12	-0.00786305067329	-0.0163864874155	-0.013720225092
SLFN13	-0.00662002172134	-0.00992646296659	-0.00923628822679
SLFN5	-0.0128355737142	-0.00245421418642	0.00157975427821
SLIT3	0.0070261720914	0.00359386465775	-0.00697204876604
SLITRK4	-0.0200173768216	-0.0182801537691	7.59105296104e-05
SLITRK5	0.00182397232503	-0.00990160949285	-0.00787846158842
SLK	-0.00449253838073	-0.00147568834889	-0.00185253979748
SLMAP	-0.00264690816347	-0.00065044307165	-0.000629332522494
SLMO2	0.0127951195605	0.0166814266925	-0.00596626085498
SLTM	-0.00155161998639	-0.000328776672351	-0.00554392800895
SLU7	0.00399596871231	0.00191126722434	0.00359968303965
SMA4	-0.00411697658759	-0.0150724579091	-0.0143471497817
SMA5	0.00241909798837	-0.00195779892689	-0.0080873129304
SMAD2	-0.0119071083993	0.0019237953037	-0.000553727749287
SMAD3	0.00192394062619	0.00717859525615	-0.00268469556766
SMAD4	0.000973063946057	-0.0021091749018	-0.0033991805714
SMAD5	-0.00575900126036	-0.00374235483028	-0.00777337462947
SMAD7	0.0220969638409	0.00728790631732	0.0126023253126
SMAGP	-0.00621466111839	0.00391951889528	0.0109915267965
SMAP1	-0.00762603517722	-0.00569512318262	-0.005405560837
SMAP2	-0.00408650890663	0.00312245601424	0.00230029972071
SMARCA2	8.15708815996e-05	0.00268988040557	-0.000673590880086
SMARCA4	-0.00219995164015	-0.00282591155325	-0.0048665700174
SMARCA5	0.00162854417162	0.000647753035849	0.00392416490001
SMARCAD1	-0.00292769239625	0.00476588955189	-0.00162950577458
SMARCAL1	-0.00310669005454	0.00146573267021	-0.00219341825832
SMARCB1	-0.000311570790237	0.00206325207793	0.00568832265117
SMARCC1	0.002180092584	0.00309243742358	-0.000854013741199
SMARCC2	-0.00904265761311	-0.0116698618197	-0.0117252677042
SMARCD1	0.00333693887755	0.00552566220161	0.000247203411943
SMARCD2	0.00468892849751	0.000420321889343	0.00624585069504
SMARCD3	-0.00307539651403	-0.00424736516033	0.0106995927423
SMARCE1	-0.00464168664439	0.000167088501745	-0.0012320854049
SMC1A	0.00808582563299	0.00625974407806	-0.00536275977451
SMC2	-0.00185732439654	0.000598550593215	-0.000603656703237
SMC3	-0.00426090916395	0.00123343691422	-0.00316718656856
SMC4	-0.0011043512787	0.0025227393803	-0.0037780611823
SMC6	-0.00513662578779	0.00839813819897	0.00470364976681
SMCHD1	-0.00164828663894	-0.00272754295412	-0.00720430104967
SMCR5	0.00246775525931	-0.0110301040018	-0.0130186988992
SMCR7L	-0.00131307036162	0.00117238949047	-0.00140405938811
SMCR8	0.0030337322511	-0.00047861223709	0.00553143708119
SMEK2	0.00138581508123	0.00158919667608	-0.000627227871028
SMG1	-0.00349484004659	-0.00402604142235	-0.00742062619493
SMG5	0.00986030797673	0.00352563442728	0.00597424878482
SMG6	0.0102768909131	0.00450884399549	0.0119430576172
SMG7	0.00194264183531	0.00611922023286	0.00153940901682
SMN1	0.00432330288989	0.00194098904469	-0.00572928058582
SMNDC1	0.000236969625662	0.00115358141176	8.79364975575e-05
SMOX	0.0208617935257	0.027782176898	0.015130417158
SMPD1	-0.00233381143531	0.0067697862207	0.00437446883406
SMPD2	0.00974831331473	0.00898334488598	0.012031362127
SMPD4	0.0133391983929	-6.36533729392e-05	0.000865502547056
SMPDL3A	-0.00318287221052	-0.0113188581665	0.00677310065659
SMS	-0.00217082786539	-0.00311786923372	0.00220472152146
SMTN	-0.00902105639163	-0.00910595593341	0.00537966637174
SMU1	0.00784620747431	0.00520413887968	0.00349627642506
SMUG1	-0.00443190505256	0.00245170510586	0.00157748994093
SMYD2	-0.00536440697672	0.00403695681978	-0.000100981164943
SMYD3	0.00892569108022	0.00408460370211	0.00373729775132
SMYD4	-0.00269705044542	0.00636920260454	-0.00216289475555
SNAI3	-0.00230240997318	0.000156599556185	-0.00468554987023
SNAP23	-0.000159388021297	-0.00550806145361	0.00453182750741
SNAP29	-0.0127942404415	-0.00499733267237	0.00337404671908
SNAP47	0.00077403723747	0.00534392126022	0.00289025167934
SNAPC1	0.00187221065434	-0.00906055677746	-0.0044270835261
SNAPC2	0.00835986537462	0.00236593347559	0.00154537141137
SNAPC3	-0.0022334658784	0.00241056995685	0.00137974108702
SNAPC4	0.00433120695805	0.00595824151001	0.000461869115605
SNAPC5	-0.00926570388114	-0.0162728531183	0.00920275145105
SNAPIN	-0.00665758743752	-0.0025264108037	0.00183292871364
SNCA	0.00529183985066	0.0136119931525	-0.0102813067844
SND1	0.00414231517424	0.00646092956452	-0.00119901687508
SNF8	-0.0156267551784	-0.00788452624044	0.00355887877847
SNHG1	0.000664142997954	0.000457354851062	-0.0093662783455
SNHG10	0.00435119141166	0.0125210748511	0.0113009336616
SNHG11	0.00290552486729	0.0044215433555	-0.00456570309065
SNHG12	0.00718281205417	-0.0011619652917	-0.00238935909995
SNHG3-RCC1	-0.00298005680346	0.00170827039628	0.00218292509367
SNHG5	0.00781458842328	0.000646726052152	0.00528857112859
SNHG6	0.000115286575495	0.0032955470742	-0.00394074034268
SNHG7	0.00580171084838	0.000454200740569	-0.000543953223842
SNHG8	-0.00239025802406	0.00766525522756	0.00441189500722
SNHG9	0.000739275122428	0.00353075153359	-0.000687327275614
SNIP1	0.00945529937007	0.0025582666228	0.00630493200191
SNN	0.00177097624112	0.00446140033937	0.0128486899248
SNORA1	0.00435964101354	-0.00428993765252	-0.00231496743021
SNORA10	0.00958199100888	0.00286039519953	0.00758197206178
SNORA11C	0.0127754522053	0.0128989724272	0.00316627035235
SNORA11D	0.00216850709046	-0.00231461750497	0.00430471887425
SNORA11E	0.0166736683971	0.0173478599428	0.00900682771187
SNORA12	0.00741940846819	0.0230692873843	-0.0021330328141
SNORA13	0.00549114197862	0.00647313376043	-0.0103473263243
SNORA17	0.00412863475631	-0.00827212073405	0.00205728229866
SNORA18	0.0107711179857	-0.00135502355247	0.00381100280143
SNORA21	0.0150083373921	0.00121231567433	-0.00441867220729
SNORA23	0.00524399854088	0.0103659718574	0.00269324983188
SNORA24	0.00472202197312	0.00590767825845	-0.0045295519314
SNORA25	0.00679585714915	0.000257776817177	-0.00581412325224
SNORA26	0.00587506089805	0.0118932272897	-0.000566232628832
SNORA27	0.00278578337823	0.00843927488934	-0.0138235914552
SNORA28	0.000337071277107	-0.0102575413247	-0.0145982738212
SNORA29	-0.00766240488507	-0.0205193850164	0.0048023051164
SNORA3	0.00172118126753	0.00776561539572	-0.0130716511822
SNORA32	0.00999985122907	0.00886796375924	-0.00508271171155
SNORA33	0.00535193868992	0.0048817630562	-0.00974777976641
SNORA34	0.0056845691857	0.00172896293186	0.00390514703009
SNORA37	0.00368336137145	0.00351892973885	0.00168788451887
SNORA38B	0.0121687101736	0.0187348219998	0.0124756147972
SNORA4	0.0127743010456	0.00344145702949	0.00120884607807
SNORA41	-0.00387120073095	-0.00389953535879	-0.00976333225325
SNORA42	-0.00114471043468	0.0016599292293	-0.00536505650035
SNORA45	0.00230209395378	0.00519463755562	-0.00948091445916
SNORA49	0.00330989862773	0.00339515208635	-0.00456664507898
SNORA57	0.00922774320925	0.01078932823	0.00470639519181
SNORA58	0.000434154267887	-0.00792971440812	0.00904174563594
SNORA59A	-0.0207391402997	-0.0128896363049	-0.0165862814856
SNORA59B	-0.00104824152655	-0.00266613093937	-0.00420272254076
SNORA5C	0.0115949341576	0.000210126377762	0.0112719125844
SNORA6	-0.00918509121343	-0.0205890440376	-0.0197852078004
SNORA61	0.00513020337824	-0.00351214560091	-0.00782164694727
SNORA62	-0.000129228485285	-0.00102178262507	-0.00886572112002
SNORA63	0.00930396914472	0.00449542638441	0.00347347147704
SNORA64	-0.000170020839438	-0.00415217739902	-0.00690057387279
SNORA65	0.00566158475735	0.00331453388324	-0.00395055747621
SNORA66	-0.0062335068993	-0.00404829877264	-0.0197368134822
SNORA67	0.00593268306819	-0.0029327607829	-0.00526240952726
SNORA68	0.00199838523969	-0.00256819409595	-0.00246615759517
SNORA70	0.00741459457407	0.0017990380595	-0.00856205067043
SNORA70B	-0.000313390883714	0.00899096746279	0.00722891829907
SNORA72	0.00885705632514	-0.002783078565	-0.0134715035807
SNORA73A	-0.000478901459722	-0.0143718226282	-0.00016307944323
SNORA73B	0.00185291040166	-0.00893769127639	-0.00697516181469
SNORA75	0.00366108656917	-0.00480265365395	-0.00450948263686
SNORA76	0.00782042194483	0.011688745517	0.00131137052505
SNORA79	0.0328582751887	0.0199390077248	0.0085921557061
SNORA7B	0.00267611268361	0.00600583817833	-0.00516390307463
SNORA8	0.00941772867245	0.000853255663363	-0.011177813874
SNORA80	0.00917152301751	-0.00334027959353	4.61099897914e-05
SNORA84	-0.00414938104586	-0.0164557570303	-0.0136619464938
SNORD10	0.00409359971959	-0.00261359351563	-0.00938199820008
SNORD100	0.00845556455354	0.00599922997895	-0.011607231243
SNORD104	0.00124640125696	0.00546973170938	-0.00714380079296
SNORD11	-0.00969144401741	-0.0105752232848	-0.00962097981939
SNORD12	-0.0126661975697	-0.00223206601887	-0.00978973212351
SNORD12B	-0.00283878969587	0.0060755226466	-0.000198473800882
SNORD12C	-0.00131292172942	-0.0154269824373	-0.0167988436126
SNORD13	0.00476370013408	0.00392447280776	-0.00117779097341
SNORD14A	-0.00411734572662	-0.00409950033572	-0.0213104262835
SNORD14B	-0.00220378412057	0.00102393138929	-0.0128743029415
SNORD15B	0.00689906348997	0.0122532217396	0.00813728103824
SNORD16	-0.00590947764732	-0.0103518796123	-0.0167556749927
SNORD17	0.0039960069415	-0.000302246719531	-0.00559748266792
SNORD1A	0.00144061234697	-0.0036577957392	-0.00933069048992
SNORD21	-0.00345003189016	0.00491573037051	-0.0155078559386
SNORD22	-0.00741796912428	0.0107659129845	-0.00597393193182
SNORD25	-0.00157600115812	-0.00299019779176	-0.00441624415536
SNORD30	-0.00141366409922	-0.0150429605521	-0.00848312755492
SNORD31	-0.00141366806927	0.00918301485495	-0.0171449461454
SNORD32A	-0.00541728638206	-0.00743518126463	-0.0071313578535
SNORD32B	-0.000517889035585	-6.06055456423e-06	0.0028645488475
SNORD33	0.00504906938995	-0.00743547625002	-0.0106047098252
SNORD34	-0.00550376897322	0.0079645943987	-0.0117081658597
SNORD35A	-0.000576371565968	0.00145213255302	-0.0167559466557
SNORD35B	0.00520349460137	0.00127268649317	-0.00489318566543
SNORD36A	0.00213084724625	0.00297084022696	0.00109468866337
SNORD36C	0.00182537970438	0.00423785637319	-0.0128176997358
SNORD38A	0.0012499549096	0.00102263480683	-0.0239348974616
SNORD3A	0.00849163352898	0.000440884312982	-0.00426404984659
SNORD3C	0.0121067979411	0.000419676357873	-0.00113453601447
SNORD3D	0.0132574406142	0.00260540769061	-0.000825806044209
SNORD43	0.00601615825528	-0.00190746556962	0.00364528231049
SNORD46	0.0142357544773	0.0159515292091	0.00952783906371
SNORD48	0.00652236955408	-0.0238174815158	0.00497377419602
SNORD49A	0.0064072635103	-0.00736246498629	0.00445576626185
SNORD4A	-0.012498926475	-0.0128078044061	-0.0189320341654
SNORD4B	0.0130985535609	0.00567107275254	0.00776293180309
SNORD51	-0.00255414664501	0.00187784869661	-0.0158087069702
SNORD52	-0.00186426369295	-0.01136260947	-0.0103214704743
SNORD55	0.00710436341993	-0.00109535128048	-0.00268233102906
SNORD56	0.00349343228802	-0.00600651366428	-0.0127954129589
SNORD57	-0.000110551005361	0.00136331803303	-0.0101080700651
SNORD59A	-0.00822412613418	0.000179335319393	-0.00126332586358
SNORD59B	-0.00252040106659	-0.0101937607687	-0.0170369211228
SNORD6	0.00456067562026	0.00618984210189	0.000281932031371
SNORD65	0.00984054612167	0.00408030412344	0.000170545167563
SNORD68	0.00441955367588	0.00401741325706	-0.00299352679773
SNORD69	-0.00301617293344	-0.00229888439194	-0.0105235720323
SNORD71	-0.0021341552281	0.0106478878722	-0.0072948975856
SNORD73A	0.00463557605255	0.0168650855878	-0.0124592480322
SNORD8	0.00562609583246	-0.0047471102343	-0.0108802688131
SNORD80	-0.00507870828346	-0.000910557811607	-0.00435644992484
SNORD83B	0.00355553541777	0.0146873321728	0.00149641809283
SNORD84	4.58179249855e-05	-0.00170641750764	-0.00704044652166
SNORD87	0.00614198644098	-0.0128629153826	-0.00187696007876
SNORD89	0.00474061209404	-0.00493219177179	-0.00589477772905
SNORD95	-0.0058440343359	-0.00348956185804	-0.00787271730108
SNORD96A	0.00935778022803	0.00436115527893	0.00513004846904
SNORD99	0.0132317597905	-0.00307027396146	-0.00310293006294
SNPH	-0.00174615184983	0.00584257187624	0.0111637058619
SNRK	0.00110142993541	0.00846980235079	-0.00136354233443
SNRNP200	0.00241714637787	0.00531910386152	-0.00458194228292
SNRNP25	-0.00422703664033	0.00463234269897	0.00440376737098
SNRNP27	-0.00250720399863	0.000815578211196	0.0014357660902
SNRNP35	-0.000668637773008	0.00344697521296	0.00175487038661
SNRNP40	-0.000116486111274	0.000263328664012	0.00339584759209
SNRNP48	-0.00103915475303	0.00422633207488	-0.00362470106047
SNRNP70	-0.000362991667508	0.000533078800026	-0.00692857029893
SNRPA	-7.99362561089e-05	-0.00422427526635	-0.000457071486977
SNRPA1	-0.000937849541492	-0.000163801285219	-0.00113420840512
SNRPB	-0.00404354336277	-0.00145763226801	0.00101450173841
SNRPB2	-0.00318180726734	-0.00181908925053	0.00172733342989
SNRPC	-0.00198230548681	0.000396401653881	0.00697252153519
SNRPD1	-0.00116237456898	-0.00559069394112	0.00211289003508
SNRPD2	0.000115614562861	0.00310413608644	0.00324406206804
SNRPD3	-0.016358893204	-0.0281795148728	-0.0118216401469
SNRPF	-0.000352458315118	0.00409571857342	0.00397496578929
SNRPG	-0.00150622636572	0.00335238113979	0.0108003707565
SNRPN	0.00106280575236	0.00267231082648	0.00363266813147
SNTA1	-0.00748656488902	0.00643200147412	0.00361546315709
SNTB1	0.00226284505765	-0.00933731589034	0.00332932167596
SNTB2	-0.0138397439265	-0.0144975675715	-0.0127390760539
SNUPN	-0.0060958983408	-0.00356394093713	-0.00385315832339
SNURF	0.000486703117969	0.00130704689863	0.00152784273878
SNW1	0.00361412910262	0.00262980893771	0.00144366825973
SNX1	-0.00883465100623	-0.00568533625135	-0.0160394302514
SNX10	-0.00289738419537	-0.00846706086958	0.00300717788351
SNX11	-0.00236622253128	-0.00251591791328	0.00208884496413
SNX12	-0.00398005044403	-0.00760425436336	0.00784882537315
SNX13	0.00105485420158	-0.0019342780308	0.00155818126517
SNX14	-0.00225676917661	0.00116399386954	0.000277685802713
SNX15	-0.00292087151935	0.00341762057285	0.0029945274317
SNX16	0.013339710767	0.0148039127801	0.00986939639809
SNX17	-0.00164098083472	0.00469121309233	0.00316681319693
SNX19	-0.00587850922816	-0.00260131572773	-0.00289475851821
SNX2	-0.00634956585245	-0.000502819527737	0.000965967161315
SNX22	0.00617498208368	0.0041576620874	-0.00270084206529
SNX25	-0.00534148486042	0.00797017511785	0.00630762796214
SNX26	0.00886149931206	-0.000968783857105	-0.00319190864003
SNX27	-0.0110865577245	-0.00437287975979	-0.00595969292343
SNX29	-0.00654317086849	0.0067173195765	-0.00322237282126
SNX3	0.00150878864142	0.00435697429819	-0.000649904543069
SNX30	-0.00939417775897	-0.0012763924137	-0.00569599886387
SNX31	-0.00377798066296	-0.0104767709995	-0.00514039268056
SNX33	0.0020999321215	-0.00599477242925	0.000700967194433
SNX4	-0.00115721614528	0.00562140101798	-0.00121030909784
SNX5	-0.000424528822219	-0.0135667662301	-0.00302897122479
SNX6	-0.000532607607526	0.00542629029033	-0.00115011071183
SNX8	0.0104077915678	0.00634834148458	0.00880076640057
SOAT1	0.00648560892846	-0.0019914901485	0.00438961237768
SOCS1	0.0182801827299	0.00863401547042	0.0206960147148
SOCS2	0.0105927968835	-0.00120381120143	8.25797745499e-05
SOCS3	0.000974103524518	-0.00157029228571	0.0219094871802
SOCS4	-0.0011895801422	-0.00612098656657	-0.00491951938608
SOCS7	0.0035675683704	-0.00858133621073	0.00118736552328
SOD1	0.00788192289225	0.00127384633168	0.00402412991446
SOD2	0.00797236060291	0.000261688649103	0.0198093206141
SOLH	0.00297749135843	0.00646477109269	0.00643208862134
SON	0.000961131461604	0.000840582584731	-0.00549827278086
SORBS3	0.00227824024995	0.00886743458712	0.00796676704257
SORD	0.0097567835764	-0.00616461356058	-0.00521370597499
SORL1	-0.0136293724544	-0.0129024470984	-0.0161325805933
SORT1	-0.00606135138465	-0.00765240986259	0.00465278645183
SOS1	0.0073254322691	0.00841050585787	0.00610615518227
SOS2	0.00930525816115	0.00221767573631	0.00426939067263
SOSTDC1	0.00788345773784	0.00900383870789	0.0153974748306
SOX13	0.007872751446	0.00951836618906	0.00683418428127
SOX15	0.000906197779268	-0.0236733905922	-0.0263105737315
SOX30	-0.00747316806623	0.00267071198217	-0.00928346843223
SOX4	-0.00123703721835	-0.00573832724886	-0.0130695989877
SOX6	0.0180539734514	0.00403688137521	0.0146226938665
SOX8	-0.00499860997492	0.0137004063032	0.000517349756477
SP1	-0.000201385010989	-0.0101020457517	-0.00398802913951
SP100	2.76003222538e-06	-0.000491204805659	-0.00428795098734
SP110	-0.00660993047269	-0.00146886644557	0.0058362667809
SP140	-0.00517170928782	0.00565045349528	0.0118019636967
SP140L	-0.0002499815619	0.00537601028776	-0.00491880537903
SP2	0.00402271617529	-0.001718387341	-0.00118609588411
SP3	0.00460647277104	0.00390475264629	0.000401349396553
SP4	-0.00750107329646	-0.00467671860672	-0.00903920275374
SPA17	-0.00738171285029	0.00160731120627	0.00654083128568
SPAG1	0.00878028140907	0.0105596955113	0.00925282365741
SPAG16	-0.00615098851792	-0.00568365394873	-0.00348113919058
SPAG4	0.00616735186339	0.0110362387569	0.0125875441333
SPAG5	-0.00422533060527	0.000715322885387	-0.0057932429592
SPAG7	0.00292006453091	0.00196397315952	0.00318143190304
SPAG9	0.00519190546943	0.00232709567229	0.00116059700036
SPARC	0.0122859192185	-0.0130936094218	0.0113639580872
SPAST	-0.00274752841337	-0.00135272746743	-0.0021054065626
SPATA13	-0.00884089268703	-0.00713237252434	-0.00851866822733
SPATA2	0.00371967214501	0.00172753021143	0.00316236558059
SPATA20	0.00939597204863	0.00669605716732	0.00701970750918
SPATA2L	0.0137652434727	0.00899010278946	0.0194971792388
SPATA5L1	-0.004598110553	-0.000895094176755	0.00018272935773
SPATA7	9.69153866717e-05	-0.00758734311702	-0.00443541727914
SPATS2	0.00443879763666	-0.000520644219736	-0.00161161525465
SPATS2L	-0.0119027251776	-0.00175136570348	0.00450175039614
SPC24	-0.00261008537857	-0.00440206843987	0.00027182913245
SPC25	-0.0176129452175	-0.00431160476284	0.00618771493239
SPCS1	-0.00775470567336	-0.00144818230517	-0.00254447875411
SPCS2	-0.00331356064353	-0.00150543331523	0.00355426585864
SPCS3	-0.000381756993048	0.00310896272097	0.0102547195798
SPEG	-0.00168519244303	0.0046089763025	-0.00218066236146
SPEN	0.000437121566717	-0.00193166014012	-0.00708682696836
SPG11	-0.00760639623533	-0.00363218274627	-0.00337547816328
SPG20	-0.000374270616163	0.00108750347887	-0.00158653582482
SPG21	-0.00337166522857	-0.00923792185198	-0.00335833886037
SPG3A	0.0115325935851	-0.00495093498527	0.0120373440344
SPG7	0.000102145119559	0.00499294122169	-0.00229643493835
SPHAR	0.0029642405217	-0.00983871505345	0.00778222533052
SPHK1	0.0200098765112	0.0160983185091	0.0306586601397
SPHK2	-0.00250816426114	0.00146076751817	0.000585525465062
SPI1	-0.00228007287441	-0.00273103183878	0.00823187281146
SPIB	-0.0238670428871	0.000140817936653	-0.00627182037842
SPIN1	-0.0125520394664	-0.015723760158	-0.0231662540828
